id,user_id,tracking_number,courier_service,origin,destination,status,delivered_at,expected_delivery_date,received_at,category,created_at,updated_at
2608,679,TRK820350420,Sicepat,Istanbul,Abu Dhabi,Delayed,2025-04-10 00:00:00,2025-04-24 00:00:00,2025-04-22 00:00:00,Heavy,2025-04-02 00:00:00,2025-04-04 00:00:00
2609,319,TRK900259243,TNT,London,Delhi,Pending,,,,Fragile,2025-02-07 00:00:00,2025-02-09 00:00:00
2610,964,TRK262815767,DHL Express,Los Angeles,Amsterdam,Cancelled,,,,Heavy,2025-03-26 00:00:00,2025-03-31 00:00:00
2611,765,TRK424611843,Hermes,Toronto,Melbourne,Delayed,2025-05-29 00:00:00,2025-06-28 00:00:00,2025-07-06 00:00:00,Heavy,2025-04-24 00:00:00,2025-08-05 00:00:00
2612,425,TRK495607963,Toll Group,Zurich,Hong Kong,Cancelled,,,,Heavy,2025-02-12 00:00:00,2025-02-12 00:00:00
2613,638,TRK153945273,Blue Dart,Riyadh,Brussels,Cancelled,,,,Heavy,2025-04-12 00:00:00,2025-04-14 00:00:00
2614,825,TRK654973691,JNE Express,Tunis,Seoul,Pending,,,,Perishable,2025-04-08 00:00:00,2025-06-13 00:00:00
2615,931,TRK192340781,Australia Post,Cape Town,Osaka,Delayed,2025-04-23 00:00:00,2025-04-18 00:00:00,2025-04-19 00:00:00,Perishable,2025-04-19 00:00:00,2025-06-13 00:00:00
2616,181,TRK302301642,Correos,Toronto,Baghdad,Received,2025-01-31 00:00:00,2025-03-03 00:00:00,2025-03-05 00:00:00,Heavy,2025-01-18 00:00:00,2025-03-07 00:00:00
2617,327,TRK030962979,Saudi Post,Jeddah,Seoul,Pending,,,,Perishable,2025-04-14 00:00:00,2025-05-19 00:00:00
2618,943,TRK456569849,Ninja Van,Jakarta,Stockholm,Pending,,,,Heavy,2025-04-15 00:00:00,2025-07-11 00:00:00
2619,346,TRK250157855,La Poste,Tokyo,Bangkok,Cancelled,,,,Heavy,2025-03-14 00:00:00,2025-03-19 00:00:00
2620,116,TRK055455937,Kerry Express,Tunis,Hong Kong,Delayed,2025-02-21 00:00:00,2025-03-22 00:00:00,2025-03-30 00:00:00,Fragile,2025-02-11 00:00:00,2025-04-27 00:00:00
2621,450,TRK911941076,EMS,Jakarta,Copenhagen,Delivered,2025-03-02 00:00:00,2025-03-20 00:00:00,,Fragile,2025-02-25 00:00:00,2025-05-13 00:00:00
2622,169,TRK849221102,Gati,Beijing,Shanghai,Delayed,2025-05-04 00:00:00,2025-05-14 00:00:00,2025-04-15 00:00:00,Perishable,2025-04-19 00:00:00,2025-06-04 00:00:00
2623,176,TRK875151915,DHL eCommerce,London,Tunis,Delivered,2025-03-17 00:00:00,2025-04-13 00:00:00,,Fragile,2025-03-06 00:00:00,2025-04-02 00:00:00
2624,925,TRK266081772,Pos Malaysia,Karachi,Frankfurt,Delayed,2025-01-28 00:00:00,2025-02-17 00:00:00,2025-02-26 00:00:00,Non-Fragile,2025-01-23 00:00:00,2025-03-13 00:00:00
2625,109,TRK254515019,MyUS,Bangkok,Johannesburg,Pending,,,,Heavy,2025-01-26 00:00:00,2025-04-18 00:00:00
2626,766,TRK260070330,EMS,Abu Dhabi,New York,Delayed,2025-02-25 00:00:00,2025-03-27 00:00:00,2025-04-04 00:00:00,Perishable,2025-02-21 00:00:00,2025-04-23 00:00:00
2627,252,TRK226279111,Japan Post,Berlin,Nairobi,Received,2025-04-05 00:00:00,2025-05-07 00:00:00,2025-05-13 00:00:00,Perishable,2025-03-21 00:00:00,2025-05-14 00:00:00
2628,57,TRK704983291,La Poste,Kuala Lumpur,Seoul,Pending,,,,Non-Fragile,2025-02-18 00:00:00,2025-04-07 00:00:00
2629,286,TRK537108682,Correos,Kuwait City,Bengaluru,Pending,,,,Fragile,2025-01-24 00:00:00,2025-02-06 00:00:00
2630,386,TRK987906728,Australia Post,Abu Dhabi,Kuwait City,Received,2025-05-26 00:00:00,2025-06-27 00:00:00,2025-06-27 00:00:00,Perishable,2025-05-20 00:00:00,2025-07-18 00:00:00
2631,780,TRK022477152,Anteraja,Shanghai,Mexico City,Cancelled,,,,Perishable,2025-01-29 00:00:00,2025-02-05 00:00:00
2632,671,TRK627694472,Jeebly,Hong Kong,Paris,Cancelled,,,,Fragile,2025-02-08 00:00:00,2025-02-17 00:00:00
2633,83,TRK835622866,4PX,Toronto,Rome,Received,2025-03-22 00:00:00,2025-04-09 00:00:00,2025-04-22 00:00:00,Perishable,2025-03-17 00:00:00,2025-05-03 00:00:00
2634,803,TRK913174742,DHL,New York,Jeddah,Delivered,2025-05-02 00:00:00,2025-05-15 00:00:00,,Heavy,2025-04-25 00:00:00,2025-06-23 00:00:00
2635,823,TRK720152445,EMS,Sydney,Los Angeles,Cancelled,,,,Heavy,2025-02-01 00:00:00,2025-02-04 00:00:00
2636,764,TRK470763268,UPS,Vancouver,Kuala Lumpur,Pending,,,,Non-Fragile,2025-04-22 00:00:00,2025-05-31 00:00:00
2637,63,TRK664138467,China Post,Bangkok,Buenos Aires,Pending,,,,Perishable,2025-01-02 00:00:00,2025-04-01 00:00:00
2638,450,TRK854142091,Toll Group,Paris,Melbourne,Cancelled,,,,Fragile,2025-02-24 00:00:00,2025-02-27 00:00:00
2639,904,TRK285822732,Blue Dart,Karachi,Riyadh,Received,2025-01-01 00:00:00,2025-01-08 00:00:00,2025-01-14 00:00:00,Perishable,2024-12-24 00:00:00,2025-01-28 00:00:00
2640,230,TRK826710497,4PX,Nairobi,Madrid,Pending,,,,Heavy,2025-01-12 00:00:00,2025-04-14 00:00:00
2641,369,TRK736564867,Lalamove,Shanghai,Berlin,Pending,,,,Non-Fragile,2025-01-29 00:00:00,2025-02-24 00:00:00
2642,389,TRK015836200,SF Express,Doha,Buenos Aires,Delayed,2025-05-09 00:00:00,2025-05-16 00:00:00,2025-05-27 00:00:00,Perishable,2025-04-30 00:00:00,2025-06-18 00:00:00
2643,787,TRK215069245,FedEx,Muscat,Doha,Delayed,2025-05-21 00:00:00,2025-06-25 00:00:00,2025-07-04 00:00:00,Fragile,2025-04-07 00:00:00,2025-07-22 00:00:00
2644,297,TRK943421864,CityLink,Melbourne,Frankfurt,Delivered,2025-02-28 00:00:00,2025-03-31 00:00:00,,Perishable,2025-02-20 00:00:00,2025-03-12 00:00:00
2645,818,TRK734090171,PostNL,Beirut,Nairobi,Cancelled,,,,Non-Fragile,2025-01-13 00:00:00,2025-01-22 00:00:00
2646,243,TRK818761599,Ninja Van,Kuala Lumpur,Copenhagen,Delivered,2025-02-24 00:00:00,2025-03-15 00:00:00,,Perishable,2025-02-21 00:00:00,2025-03-08 00:00:00
2647,225,TRK741627913,4PX,São Paulo,Copenhagen,Pending,,,,Heavy,2025-03-30 00:00:00,2025-06-04 00:00:00
2648,135,TRK603886220,SF Express,Muscat,Seoul,Pending,,,,Fragile,2025-02-21 00:00:00,2025-03-01 00:00:00
2649,755,TRK681500632,Ekart,Bengaluru,Casablanca,Delayed,2025-01-18 00:00:00,2025-02-19 00:00:00,2025-02-28 00:00:00,Heavy,2025-01-12 00:00:00,2025-03-17 00:00:00
2650,283,TRK078871880,USPS,Madrid,Dubai,Delayed,2025-03-16 00:00:00,2025-04-15 00:00:00,2025-04-16 00:00:00,Perishable,2025-03-08 00:00:00,2025-04-21 00:00:00
2651,665,TRK244431843,Emirates Post,Karachi,Jakarta,Pending,,,,Non-Fragile,2025-04-04 00:00:00,2025-05-09 00:00:00
2652,73,TRK472949430,Anteraja,Berlin,Jeddah,Delivered,2025-01-15 00:00:00,2025-02-01 00:00:00,,Perishable,2025-01-10 00:00:00,2025-04-17 00:00:00
2653,762,TRK578611011,CityLink,Abu Dhabi,Buenos Aires,Cancelled,,,,Heavy,2025-03-08 00:00:00,2025-03-18 00:00:00
2654,548,TRK580819701,Emirates Post,Doha,Beirut,Delayed,2025-05-29 00:00:00,2025-06-30 00:00:00,2025-07-12 00:00:00,Fragile,2025-05-15 00:00:00,2025-07-24 00:00:00
2655,666,TRK649429870,Ninja Van,Jakarta,Beirut,Cancelled,,,,Non-Fragile,2025-02-08 00:00:00,2025-02-12 00:00:00
2656,818,TRK074517893,Qxpress,Brussels,Sydney,Pending,,,,Perishable,2025-03-04 00:00:00,2025-03-20 00:00:00
2657,449,TRK517420182,SF Express,Vancouver,Nairobi,Delivered,2025-05-21 00:00:00,2025-06-19 00:00:00,,Non-Fragile,2025-05-07 00:00:00,2025-07-18 00:00:00
2658,341,TRK485243382,Sicepat,London,Bangkok,Cancelled,,,,Perishable,2025-03-08 00:00:00,2025-03-08 00:00:00
2659,391,TRK049017602,PostaPlus,Melbourne,Melbourne,Cancelled,,,,Non-Fragile,2025-03-22 00:00:00,2025-03-25 00:00:00
2660,836,TRK179322902,DPD,Singapore,Riyadh,Delivered,2025-05-12 00:00:00,2025-06-16 00:00:00,,Fragile,2025-04-27 00:00:00,2025-05-24 00:00:00
2661,949,TRK930148655,Pos Malaysia,Manama,Casablanca,Received,2025-01-08 00:00:00,2025-02-07 00:00:00,2025-02-06 00:00:00,Perishable,2024-12-25 00:00:00,2025-02-08 00:00:00
2662,502,TRK651441690,EMS,Riyadh,Mexico City,Delivered,2025-02-03 00:00:00,2025-03-02 00:00:00,,Perishable,2025-01-25 00:00:00,2025-03-27 00:00:00
2663,261,TRK534046425,Blue Dart,Casablanca,Cairo,Received,2025-04-10 00:00:00,2025-04-17 00:00:00,2025-04-28 00:00:00,Perishable,2025-04-02 00:00:00,2025-05-25 00:00:00
2664,351,TRK124880864,J&T Express,Abu Dhabi,Oslo,Delayed,2025-05-05 00:00:00,2025-05-26 00:00:00,2025-06-03 00:00:00,Heavy,2025-04-21 00:00:00,2025-07-01 00:00:00
2665,704,TRK723498354,Hermes,Bengaluru,Brussels,Delivered,2025-02-04 00:00:00,2025-02-27 00:00:00,,Perishable,2025-01-20 00:00:00,2025-02-04 00:00:00
2666,827,TRK367988456,Barq Express,Bangkok,Beijing,Pending,,,,Fragile,2025-04-10 00:00:00,2025-07-12 00:00:00
2667,196,TRK712927157,SF Express,Amsterdam,Zurich,Delayed,2025-01-14 00:00:00,2025-01-26 00:00:00,2025-02-06 00:00:00,Non-Fragile,2025-01-02 00:00:00,2025-02-17 00:00:00
2668,297,TRK375482439,Anteraja,Amsterdam,Muscat,Cancelled,,,,Heavy,2025-01-15 00:00:00,2025-01-22 00:00:00
2669,957,TRK349116271,MyUS,Bengaluru,Johannesburg,Delayed,2025-01-06 00:00:00,2025-01-31 00:00:00,2025-01-30 00:00:00,Non-Fragile,2025-01-01 00:00:00,2025-02-18 00:00:00
2670,488,TRK975650644,Fetchr,Beijing,London,Cancelled,,,,Perishable,2025-04-23 00:00:00,2025-04-30 00:00:00
2671,163,TRK887227596,Naqel Express,Casablanca,Sydney,Pending,,,,Fragile,2025-03-05 00:00:00,2025-03-27 00:00:00
2672,220,TRK129622893,Yanwen,Karachi,Istanbul,Received,2025-04-02 00:00:00,2025-04-30 00:00:00,2025-05-12 00:00:00,Non-Fragile,2025-03-30 00:00:00,2025-05-14 00:00:00
2673,542,TRK820504229,DHL Express,Kuala Lumpur,New York,Received,2025-02-17 00:00:00,2025-03-06 00:00:00,2025-03-18 00:00:00,Heavy,2025-02-13 00:00:00,2025-04-09 00:00:00
2674,73,TRK898392308,Fetchr,Zurich,Rome,Delayed,2025-01-09 00:00:00,2025-02-08 00:00:00,2025-02-11 00:00:00,Perishable,2024-12-25 00:00:00,2025-02-24 00:00:00
2675,488,TRK733936543,PostaPlus,Tunis,Brussels,Delivered,2025-03-11 00:00:00,2025-03-23 00:00:00,,Heavy,2025-03-08 00:00:00,2025-05-11 00:00:00
2676,460,TRK533722850,Shopee Xpress,Hong Kong,Los Angeles,Cancelled,,,,Perishable,2025-02-15 00:00:00,2025-02-20 00:00:00
2677,133,TRK315956006,Royal Mail,Sydney,Copenhagen,Cancelled,,,,Heavy,2025-03-17 00:00:00,2025-03-18 00:00:00
2678,933,TRK015314440,FedEx,Toronto,Cairo,Received,2025-02-17 00:00:00,2025-03-04 00:00:00,2025-03-15 00:00:00,Non-Fragile,2025-02-14 00:00:00,2025-04-05 00:00:00
2679,815,TRK453908877,EMS,Oslo,Beirut,Received,2025-01-24 00:00:00,2025-02-08 00:00:00,2025-02-11 00:00:00,Heavy,2025-01-13 00:00:00,2025-03-02 00:00:00
2680,514,TRK741241848,La Poste,Beijing,Geneva,Cancelled,,,,Fragile,2025-01-24 00:00:00,2025-01-26 00:00:00
2681,19,TRK734338510,Anteraja,Abu Dhabi,Bengaluru,Delivered,2025-04-02 00:00:00,2025-04-27 00:00:00,,Perishable,2025-03-21 00:00:00,2025-05-20 00:00:00
2682,171,TRK849968977,Aramex,Manama,London,Cancelled,,,,Perishable,2025-03-16 00:00:00,2025-03-21 00:00:00
2683,496,TRK131163323,Saudi Post,Osaka,Cape Town,Pending,,,,Perishable,2025-01-12 00:00:00,2025-03-04 00:00:00
2684,459,TRK915921486,MyUS,Istanbul,Casablanca,Received,2025-03-18 00:00:00,2025-04-01 00:00:00,2025-03-30 00:00:00,Fragile,2025-03-13 00:00:00,2025-04-22 00:00:00
2685,640,TRK528342645,Noon Express,Geneva,Kuwait City,Delayed,2025-05-22 00:00:00,2025-06-17 00:00:00,2025-06-22 00:00:00,Non-Fragile,2025-05-19 00:00:00,2025-07-06 00:00:00
2686,700,TRK631822623,Saudi Post,Geneva,Rome,Delivered,2025-05-31 00:00:00,2025-06-14 00:00:00,,Fragile,2025-05-17 00:00:00,2025-08-19 00:00:00
2687,417,TRK726476824,India Post,Vancouver,Zurich,Received,2025-01-02 00:00:00,2025-02-06 00:00:00,2025-02-07 00:00:00,Fragile,2024-12-19 00:00:00,2025-02-11 00:00:00
2688,249,TRK217353903,Barq Express,Rome,Baghdad,Cancelled,,,,Fragile,2025-04-20 00:00:00,2025-04-24 00:00:00
2689,795,TRK367475652,Australia Post,Delhi,Johannesburg,Pending,,,,Perishable,2025-01-22 00:00:00,2025-02-23 00:00:00
2690,647,TRK443975795,Royal Mail,New York,Madrid,Received,2025-01-15 00:00:00,2025-01-30 00:00:00,2025-02-09 00:00:00,Fragile,2025-01-04 00:00:00,2025-02-12 00:00:00
2691,162,TRK234671125,Fetchr,Sydney,Amman,Cancelled,,,,Fragile,2025-02-01 00:00:00,2025-02-10 00:00:00
2692,706,TRK019618889,Yodel,Tokyo,Beijing,Received,2025-04-12 00:00:00,2025-05-15 00:00:00,2025-05-17 00:00:00,Heavy,2025-04-08 00:00:00,2025-05-28 00:00:00
2693,580,TRK916393857,SF Express,Bengaluru,Mexico City,Delivered,2025-04-15 00:00:00,2025-05-12 00:00:00,,Heavy,2025-04-06 00:00:00,2025-04-25 00:00:00
2694,234,TRK860822655,UPS,Rome,London,Delivered,2025-05-27 00:00:00,2025-06-15 00:00:00,,Perishable,2025-05-12 00:00:00,2025-04-27 00:00:00
2695,207,TRK436552993,FedEx,Cape Town,Istanbul,Delayed,2025-04-11 00:00:00,2025-04-15 00:00:00,2025-04-28 00:00:00,Fragile,2025-03-31 00:00:00,2025-06-17 00:00:00
2696,661,TRK609158972,DHL Express,Vancouver,Beijing,Cancelled,,,,Non-Fragile,2025-03-22 00:00:00,2025-03-30 00:00:00
2697,511,TRK202474118,La Poste,Karachi,Madrid,Delayed,2025-04-03 00:00:00,2025-04-14 00:00:00,2025-04-16 00:00:00,Fragile,2025-03-21 00:00:00,2025-04-01 00:00:00
2698,634,TRK446296334,Hermes,Singapore,Jakarta,Pending,,,,Fragile,2025-01-05 00:00:00,2025-03-11 00:00:00
2699,701,TRK009141393,Anteraja,Frankfurt,Kuwait City,Received,2025-02-02 00:00:00,2025-02-10 00:00:00,2025-02-19 00:00:00,Fragile,2025-01-22 00:00:00,2025-02-23 00:00:00
2700,439,TRK238094784,Yanwen,Seoul,Mexico City,Delivered,2025-01-19 00:00:00,2025-01-30 00:00:00,,Heavy,2025-01-14 00:00:00,2025-04-19 00:00:00
2701,444,TRK852592434,SMSA Express,Tokyo,Stockholm,Cancelled,,,,Non-Fragile,2025-02-27 00:00:00,2025-02-28 00:00:00
2702,911,TRK111104785,Fetchr,Dubai,Kuala Lumpur,Received,2025-02-12 00:00:00,2025-03-02 00:00:00,2025-03-09 00:00:00,Perishable,2025-02-04 00:00:00,2025-03-18 00:00:00
2703,79,TRK556881909,DHL eCommerce,Manama,Singapore,Delivered,2025-04-23 00:00:00,2025-04-12 00:00:00,,Heavy,2025-04-15 00:00:00,2025-04-16 00:00:00
2704,564,TRK012560796,TNT,Los Angeles,Zurich,Cancelled,,,,Heavy,2025-03-03 00:00:00,2025-03-09 00:00:00
2705,308,TRK090739649,Sicepat,Riyadh,Manila,Received,2025-02-07 00:00:00,2025-02-22 00:00:00,2025-02-25 00:00:00,Non-Fragile,2025-01-30 00:00:00,2025-02-28 00:00:00
2706,640,TRK670187689,UPS,Bangkok,Amman,Delivered,2025-04-28 00:00:00,2025-04-26 00:00:00,,Non-Fragile,2025-04-24 00:00:00,2025-06-11 00:00:00
2707,384,TRK212460557,Naqel Express,São Paulo,Paris,Pending,,,,Perishable,2025-02-08 00:00:00,2025-02-26 00:00:00
2708,225,TRK798542891,La Poste,Amsterdam,Osaka,Cancelled,,,,Heavy,2025-03-04 00:00:00,2025-03-07 00:00:00
2709,268,TRK275978324,Gati,Singapore,Istanbul,Pending,,,,Heavy,2025-04-18 00:00:00,2025-07-08 00:00:00
2710,154,TRK154718711,Saudi Post,Los Angeles,Casablanca,Delivered,2025-03-07 00:00:00,2025-04-04 00:00:00,,Heavy,2025-02-26 00:00:00,2025-04-12 00:00:00
2711,47,TRK496307004,Ekart,Vancouver,Manama,Cancelled,,,,Fragile,2025-02-11 00:00:00,2025-02-12 00:00:00
2712,649,TRK112696947,DHL,Melbourne,Manila,Pending,,,,Non-Fragile,2025-03-30 00:00:00,2025-06-29 00:00:00
2713,587,TRK311904085,Noon Express,Toronto,Vancouver,Delivered,2025-02-21 00:00:00,2025-03-23 00:00:00,,Perishable,2025-02-12 00:00:00,2025-04-10 00:00:00
2714,316,TRK330906864,FedEx,Tunis,Jakarta,Received,2025-04-20 00:00:00,2025-06-23 00:00:00,2025-06-23 00:00:00,Perishable,2025-04-13 00:00:00,2025-07-17 00:00:00
2715,408,TRK124374382,Ninja Van,Vancouver,London,Delivered,2025-04-07 00:00:00,2025-04-30 00:00:00,,Heavy,2025-03-26 00:00:00,2025-04-05 00:00:00
2716,796,TRK030582244,Saudi Post,Cape Town,São Paulo,Delivered,2025-04-05 00:00:00,2025-04-17 00:00:00,,Non-Fragile,2025-04-30 00:00:00,2025-07-07 00:00:00
2717,218,TRK798988415,Ekart,Los Angeles,Rome,Delivered,2025-04-04 00:00:00,2025-06-05 00:00:00,,Heavy,2025-04-23 00:00:00,2025-07-28 00:00:00
2718,875,TRK317039703,Noon Express,Seoul,Sydney,Cancelled,,,,Heavy,2025-03-01 00:00:00,2025-03-08 00:00:00
2719,940,TRK607511040,Jeebly,Sydney,Muscat,Delivered,2025-04-30 00:00:00,2025-04-17 00:00:00,,Perishable,2025-04-15 00:00:00,2025-04-28 00:00:00
2720,734,TRK450551497,Anteraja,Istanbul,Bangkok,Received,2025-02-04 00:00:00,2025-02-23 00:00:00,2025-03-03 00:00:00,Fragile,2025-01-29 00:00:00,2025-03-04 00:00:00
2721,164,TRK507169179,CityLink,Kuwait City,Singapore,Cancelled,,,,Heavy,2025-01-10 00:00:00,2025-01-20 00:00:00
2722,452,TRK228710689,Parcelforce,Seoul,Toronto,Delayed,2025-01-13 00:00:00,2025-01-25 00:00:00,2025-01-28 00:00:00,Perishable,2024-12-30 00:00:00,2025-02-01 00:00:00
2723,141,TRK880936901,Aramex,Cape Town,Geneva,Pending,,,,Fragile,2025-01-12 00:00:00,2025-03-15 00:00:00
2724,211,TRK830513391,USPS,Jeddah,Beirut,Pending,,,,Non-Fragile,2025-03-31 00:00:00,2025-06-16 00:00:00
2725,654,TRK824490091,EMS,Kuwait City,Johannesburg,Delivered,2025-04-18 00:00:00,2025-04-09 00:00:00,,Perishable,2025-04-09 00:00:00,2025-04-18 00:00:00
2726,489,TRK003571609,SF Express,Abu Dhabi,Seoul,Pending,,,,Perishable,2025-04-01 00:00:00,2025-07-29 00:00:00
2727,20,TRK185079188,SMSA Express,Amsterdam,Cairo,Delivered,2025-03-09 00:00:00,2025-03-20 00:00:00,,Heavy,2025-03-01 00:00:00,2025-06-06 00:00:00
2728,344,TRK674956452,Ninja Xpress,Dubai,Kuala Lumpur,Delivered,2025-02-17 00:00:00,2025-03-14 00:00:00,,Perishable,2025-02-04 00:00:00,2025-02-20 00:00:00
2729,663,TRK584544539,J&T Express,New York,Copenhagen,Delivered,2025-02-20 00:00:00,2025-03-05 00:00:00,,Heavy,2025-02-12 00:00:00,2025-04-06 00:00:00
2730,123,TRK740430748,Delhivery,Doha,Nairobi,Pending,,,,Fragile,2025-04-09 00:00:00,2025-04-14 00:00:00
2731,856,TRK312105041,Toll Group,Melbourne,Toronto,Received,2025-02-13 00:00:00,2025-03-05 00:00:00,2025-03-15 00:00:00,Non-Fragile,2025-01-29 00:00:00,2025-03-18 00:00:00
2732,616,TRK326160774,Delhivery,Cape Town,Tunis,Received,2025-04-19 00:00:00,2025-04-24 00:00:00,2025-06-05 00:00:00,Perishable,2025-04-12 00:00:00,2025-06-13 00:00:00
2733,986,TRK349310781,TNT,Rome,Berlin,Cancelled,,,,Non-Fragile,2025-03-19 00:00:00,2025-03-26 00:00:00
2734,966,TRK190216939,Lalamove,Osaka,São Paulo,Pending,,,,Heavy,2025-03-15 00:00:00,2025-04-17 00:00:00
2735,953,TRK514701824,Naqel Express,Istanbul,Osaka,Received,2025-04-23 00:00:00,2025-06-09 00:00:00,2025-06-09 00:00:00,Perishable,2025-04-13 00:00:00,2025-06-17 00:00:00
2736,318,TRK058745443,MyUS,Johannesburg,Mumbai,Delivered,2025-04-16 00:00:00,2025-06-14 00:00:00,,Perishable,2025-04-12 00:00:00,2025-04-29 00:00:00
2737,850,TRK065598735,Delhivery,Casablanca,Sydney,Delivered,2025-01-21 00:00:00,2025-02-03 00:00:00,,Non-Fragile,2025-01-07 00:00:00,2025-02-13 00:00:00
2738,597,TRK377001401,Yodel,Paris,Nairobi,Delivered,2025-05-21 00:00:00,2025-06-14 00:00:00,,Perishable,2025-05-18 00:00:00,2025-06-05 00:00:00
2739,590,TRK710266413,iMile,Madrid,Amman,Delivered,2025-01-30 00:00:00,2025-02-19 00:00:00,,Fragile,2025-01-24 00:00:00,2025-04-27 00:00:00
2740,434,TRK362073257,Barq Express,Frankfurt,Karachi,Delayed,2025-03-04 00:00:00,2025-04-05 00:00:00,2025-04-17 00:00:00,Heavy,2025-02-28 00:00:00,2025-04-02 00:00:00
2741,153,TRK878838542,DHL eCommerce,Delhi,Kuala Lumpur,Received,2025-05-12 00:00:00,2025-05-26 00:00:00,2025-06-05 00:00:00,Non-Fragile,2025-05-07 00:00:00,2025-07-03 00:00:00
2742,172,TRK356243084,iMile,Amsterdam,Amsterdam,Delivered,2025-01-05 00:00:00,2025-01-18 00:00:00,,Heavy,2024-12-29 00:00:00,2025-04-03 00:00:00
2743,736,TRK970711589,Japan Post,Nairobi,Abu Dhabi,Pending,,,,Heavy,2025-03-24 00:00:00,2025-06-16 00:00:00
2744,754,TRK400810765,Toll Group,Sydney,Mexico City,Received,2025-01-21 00:00:00,2025-02-13 00:00:00,2025-02-22 00:00:00,Heavy,2025-01-08 00:00:00,2025-03-12 00:00:00
2745,68,TRK079129570,JNE Express,Frankfurt,Mumbai,Delayed,2025-02-09 00:00:00,2025-03-10 00:00:00,2025-03-19 00:00:00,Fragile,2025-01-26 00:00:00,2025-03-25 00:00:00
2746,728,TRK466274813,DHL Express,Seoul,Frankfurt,Delivered,2025-03-25 00:00:00,2025-04-09 00:00:00,,Perishable,2025-03-17 00:00:00,2025-05-08 00:00:00
2747,625,TRK311497307,TNT,Vienna,Mexico City,Delayed,2025-01-22 00:00:00,2025-02-25 00:00:00,2025-03-11 00:00:00,Non-Fragile,2025-01-13 00:00:00,2025-04-01 00:00:00
2748,899,TRK581934407,EMS,Rome,Bangkok,Cancelled,,,,Non-Fragile,2025-03-22 00:00:00,2025-03-29 00:00:00
2749,91,TRK326269854,China Post,Vienna,Vancouver,Cancelled,,,,Heavy,2025-01-07 00:00:00,2025-01-13 00:00:00
2750,992,TRK621422922,Emirates Post,Melbourne,Doha,Pending,,,,Non-Fragile,2025-04-21 00:00:00,2025-05-01 00:00:00
2751,155,TRK770302223,Hermes,Bangkok,Geneva,Pending,,,,Perishable,2025-02-25 00:00:00,2025-04-20 00:00:00
2752,375,TRK933916875,EMS,Nairobi,Muscat,Delayed,2025-02-27 00:00:00,2025-03-09 00:00:00,2025-03-17 00:00:00,Heavy,2025-02-21 00:00:00,2025-04-08 00:00:00
2753,956,TRK726905732,Blue Dart,Toronto,Buenos Aires,Received,2025-02-16 00:00:00,2025-03-15 00:00:00,2025-03-15 00:00:00,Heavy,2025-02-07 00:00:00,2025-03-19 00:00:00
2754,402,TRK301190470,DHL,Jakarta,Riyadh,Cancelled,,,,Non-Fragile,2025-03-09 00:00:00,2025-03-18 00:00:00
2755,982,TRK410615413,J&T Express,Melbourne,Frankfurt,Delivered,2025-05-20 00:00:00,2025-05-30 00:00:00,,Fragile,2025-05-06 00:00:00,2025-07-30 00:00:00
2756,877,TRK311413084,Korea Post,Casablanca,Jakarta,Pending,,,,Fragile,2025-02-10 00:00:00,2025-03-26 00:00:00
2757,369,TRK454378926,DTDC,Madrid,Tunis,Delayed,2025-03-07 00:00:00,2025-04-04 00:00:00,2025-04-11 00:00:00,Fragile,2025-02-28 00:00:00,2025-04-03 00:00:00
2758,854,TRK546819181,USPS,Mexico City,Tunis,Cancelled,,,,Perishable,2025-03-01 00:00:00,2025-03-05 00:00:00
2759,990,TRK372233442,DHL eCommerce,Mumbai,Beijing,Cancelled,,,,Heavy,2025-04-30 00:00:00,2025-05-08 00:00:00
2760,532,TRK787927909,DHL,London,Casablanca,Pending,,,,Heavy,2025-02-09 00:00:00,2025-04-04 00:00:00
2761,11,TRK142143676,Shopee Xpress,Bengaluru,Johannesburg,Cancelled,,,,Perishable,2025-03-06 00:00:00,2025-03-08 00:00:00
2762,46,TRK788235986,Yodel,Manila,New York,Delayed,2025-01-31 00:00:00,2025-02-10 00:00:00,2025-02-14 00:00:00,Non-Fragile,2025-01-21 00:00:00,2025-03-09 00:00:00
2763,329,TRK964306420,La Poste,New York,Rome,Cancelled,,,,Non-Fragile,2025-03-07 00:00:00,2025-03-12 00:00:00
2764,724,TRK872888024,Canada Post,Bengaluru,London,Cancelled,,,,Fragile,2025-04-30 00:00:00,2025-05-10 00:00:00
2765,266,TRK039952546,Delhivery,Delhi,Amsterdam,Received,2025-04-15 00:00:00,2025-05-06 00:00:00,2025-05-05 00:00:00,Fragile,2025-04-11 00:00:00,2025-06-02 00:00:00
2766,892,TRK732696910,Naqel Express,Istanbul,Casablanca,Cancelled,,,,Heavy,2025-04-26 00:00:00,2025-04-26 00:00:00
2767,332,TRK393929027,PostaPlus,Hong Kong,New York,Pending,,,,Fragile,2025-04-29 00:00:00,2025-07-11 00:00:00
2768,482,TRK053355603,Delhivery,Johannesburg,Amsterdam,Delivered,2025-04-11 00:00:00,2025-04-21 00:00:00,,Fragile,2025-03-27 00:00:00,2025-05-10 00:00:00
2769,635,TRK918818239,Cainiao,Vancouver,São Paulo,Pending,,,,Non-Fragile,2025-02-12 00:00:00,2025-02-25 00:00:00
2770,473,TRK347856285,China Post,New York,Vancouver,Pending,,,,Heavy,2025-04-27 00:00:00,2025-07-19 00:00:00
